Volume,Normalized Rank
0.14144662,0.0036231884057971015
0.1121967394,0.007246376811594203
0.084678732,0.010869565217391304
0.0773098046,0.014492753623188406
0.0692655992,0.018115942028985508
0.0502594793,0.021739130434782608
0.0350428033,0.025362318840579712
0.0350306726,0.028985507246376812
0.0338262962,0.03260869565217391
0.0300854513,0.036231884057971016
0.0283039877,0.03985507246376811
0.0279161856,0.043478260869565216
0.0258430498,0.04710144927536232
0.0250222795,0.050724637681159424
0.0239228074,0.05434782608695652
0.0234096544,0.057971014492753624
0.0211322799,0.06159420289855073
0.0190105452,0.06521739130434782
0.0176728834,0.06884057971014493
0.0174437727,0.07246376811594203
0.0166326916,0.07608695652173914
0.0163291179,0.07971014492753623
0.0147137462,0.08333333333333333
0.0143093119,0.08695652173913043
0.0142067729,0.09057971014492754
0.0140615853,0.09420289855072464
0.0137709816,0.09782608695652174
0.0134167489,0.10144927536231885
0.0120874031,0.10507246376811594
0.0119182595,0.10869565217391304
0.010087281,0.11231884057971014
0.0097212988,0.11594202898550725
0.0095816048,0.11956521739130435
0.0093785102,0.12318840579710146
0.0086466987,0.12681159420289856
0.0080349737,0.13043478260869565
0.0078589636,0.13405797101449277
0.0077300268,0.13768115942028986
0.0075845343,0.14130434782608695
0.0068212896,0.14492753623188406
0.006422196,0.14855072463768115
0.005935059,0.15217391304347827
0.0059082035,0.15579710144927536
0.0055819706,0.15942028985507245
0.0051138309,0.16304347826086957
0.0050438694,0.16666666666666666
0.0049008946,0.17028985507246377
0.0047160343,0.17391304347826086
0.0046750645,0.17753623188405798
0.0043979647,0.18115942028985507
0.0043352511,0.18478260869565216
0.0042964176,0.18840579710144928
0.004152756,0.19202898550724637
0.0040958407,0.1956521739130435
0.0040287021,0.19927536231884058
0.0040182498,0.2028985507246377
0.0038149264,0.20652173913043478
0.003776398,0.21014492753623187
0.0037351993,0.213768115942029
0.0036947635,0.21739130434782608
0.0036673739,0.2210144927536232
0.0036386111,0.2246376811594203
0.0033248904,0.22826086956521738
0.0032491305,0.2318840579710145
0.0031177523,0.23550724637681159
0.0029933169,0.2391304347826087
0.0028951265,0.2427536231884058
0.0028546908,0.2463768115942029
0.0027370455,0.25
0.002674637,0.2536231884057971
0.0025584414,0.2572463768115942
0.002532654,0.2608695652173913
0.0024694063,0.2644927536231884
0.0024083712,0.26811594202898553
0.0023905183,0.2717391304347826
0.0022630311,0.2753623188405797
0.0022188569,0.27898550724637683
0.0019923402,0.2826086956521739
0.0019580842,0.286231884057971
0.0019466402,0.2898550724637681
0.0018804933,0.29347826086956524
0.0018196107,0.2971014492753623
0.00181839,0.3007246376811594
0.0018096162,0.30434782608695654
0.0017948915,0.3079710144927536
0.0017627717,0.3115942028985507
0.0017256929,0.31521739130434784
0.0017042543,0.3188405797101449
0.0016838838,0.322463768115942
0.0016222383,0.32608695652173914
0.0016006471,0.32971014492753625
0.0015366365,0.3333333333333333
0.0014839936,0.33695652173913043
0.0014620973,0.34057971014492755
0.0014199067,0.3442028985507246
0.0013883973,0.34782608695652173
0.0013658143,0.35144927536231885
0.0013395692,0.35507246376811596
0.0013187409,0.358695652173913
0.0013000489,0.36231884057971014
0.0012670899,0.36594202898550726
0.00124115,0.3695652173913043
0.0012193299,0.37318840579710144
0.0012165071,0.37681159420289856
0.0012158204,0.3804347826086957
0.0012121583,0.38405797101449274
0.0011581422,0.38768115942028986
0.0011229707,0.391304347826087
0.0011131287,0.39492753623188404
0.0011129761,0.39855072463768115
0.0011080933,0.40217391304347827
0.0011010743,0.4057971014492754
0.0010552216,0.40942028985507245
0.0010340882,0.41304347826086957
0.0009787751,0.4166666666666667
0.0009687806,0.42028985507246375
0.0009653474,0.42391304347826086
0.0009537507,0.427536231884058
0.0009394837,0.4311594202898551
0.0009201813,0.43478260869565216
0.0009105683,0.4384057971014493
0.0008956147,0.4420289855072464
0.0008863831,0.44565217391304346
0.0008808899,0.4492753623188406
0.0008747102,0.4528985507246377
0.0008532715,0.45652173913043476
0.0008495331,0.4601449275362319
0.0007664491,0.463768115942029
0.0007439423,0.4673913043478261
0.0007308198,0.47101449275362317
0.0007077027,0.4746376811594203
0.0007007599,0.4782608695652174
0.0006598664,0.48188405797101447
0.0006407166,0.4855072463768116
0.0006394196,0.4891304347826087
0.00062706,0.4927536231884058
0.0006182099,0.4963768115942029
0.0006141663,0.5
0.0006111908,0.5036231884057971
0.0006042481,0.5072463768115942
0.0005988312,0.5108695652173914
0.0005800629,0.5144927536231884
0.0005758668,0.5181159420289855
0.0005667115,0.5217391304347826
0.0005345154,0.5253623188405797
0.0005304719,0.5289855072463768
0.0004803467,0.532608695652174
0.000463028,0.5362318840579711
0.0004615784,0.5398550724637681
0.0004589844,0.5434782608695652
0.0004576874,0.5471014492753623
0.0004267121,0.5507246376811594
0.0003540802,0.5543478260869565
0.0003161621,0.5579710144927537
0.0003131104,0.5615942028985508
0.0002902222,0.5652173913043478
0.0002862549,0.5688405797101449
0.0002555847,0.572463768115942
0.0002553558,0.5760869565217391
0.0002425385,0.5797101449275363
0.0002413178,0.5833333333333334
0.0002393341,0.5869565217391305
0.0002378082,0.5905797101449275
0.0002132416,0.5942028985507246
0.0002006531,0.5978260869565217
0.0001943207,0.6014492753623188
0.0001895905,0.605072463768116
0.000184021,0.6086956521739131
0.0001744843,0.6123188405797102
0.0001727295,0.6159420289855072
0.0001722717,0.6195652173913043
0.0001694489,0.6231884057971014
0.0001538086,0.6268115942028986
0.0001249695,0.6304347826086957
0.0001231384,0.6340579710144928
5.2948e-05,0.6376811594202898
