Volume,Normalized Rank
9.3377980526,0.0012315270935960591
1.8135522229,0.0024630541871921183
0.5455819332,0.003694581280788177
0.408733168,0.0049261083743842365
0.3319908377,0.006157635467980296
0.2793026165,0.007389162561576354
0.2370003679,0.008620689655172414
0.221908204,0.009852216748768473
0.1866275923,0.011083743842364532
0.1860157911,0.012315270935960592
0.1822750219,0.013546798029556651
0.1763396585,0.014778325123152709
0.1523103441,0.01600985221674877
0.1350315191,0.017241379310344827
0.1192172326,0.01847290640394089
0.1121590503,0.019704433497536946
0.1115418321,0.020935960591133004
0.1026969982,0.022167487684729065
0.1014243387,0.023399014778325122
0.0983893656,0.024630541871921183
0.095480582,0.02586206896551724
0.0934974736,0.027093596059113302
0.0925610417,0.02832512315270936
0.0899921481,0.029556650246305417
0.0897242038,0.03078817733990148
0.0872699037,0.03201970443349754
0.0785978756,0.0332512315270936
0.0707054951,0.034482758620689655
0.0672911119,0.03571428571428571
0.0659358261,0.03694581280788178
0.0621087689,0.038177339901477834
0.0606898542,0.03940886699507389
0.0576229137,0.04064039408866995
0.0559876291,0.04187192118226601
0.055855488,0.04310344827586207
0.0525178566,0.04433497536945813
0.0517197455,0.04556650246305419
0.0516680182,0.046798029556650245
0.0513929784,0.0480295566502463
0.0509469641,0.04926108374384237
0.0489013709,0.050492610837438424
0.048673557,0.05172413793103448
0.0486274755,0.05295566502463054
0.0435656768,0.054187192118226604
0.0409198026,0.05541871921182266
0.0401011685,0.05665024630541872
0.0393451718,0.05788177339901478
0.0386203794,0.059113300492610835
0.0385154752,0.0603448275862069
0.0384700803,0.06157635467980296
0.0384304838,0.06280788177339902
0.0381145504,0.06403940886699508
0.0369588495,0.06527093596059114
0.0363068417,0.0665024630541872
0.0362245966,0.06773399014778325
0.0358547236,0.06896551724137931
0.0352050807,0.07019704433497537
0.0350492123,0.07142857142857142
0.0348841883,0.07266009852216748
0.033493426,0.07389162561576355
0.0316432976,0.07512315270935961
0.0309669516,0.07635467980295567
0.0307659934,0.07758620689655173
0.0285040303,0.07881773399014778
0.0279103109,0.08004926108374384
0.0278962728,0.0812807881773399
0.0276122304,0.08251231527093596
0.0269535082,0.08374384236453201
0.0261944598,0.08497536945812807
0.0261325855,0.08620689655172414
0.0259795398,0.0874384236453202
0.0259174365,0.08866995073891626
0.02558716,0.08990147783251232
0.0244397753,0.09113300492610837
0.0243948382,0.09236453201970443
0.0242134111,0.09359605911330049
0.0237767808,0.09482758620689655
0.0235833758,0.0960591133004926
0.0235821549,0.09729064039408868
0.023135454,0.09852216748768473
0.0231032579,0.09975369458128079
0.0230528275,0.10098522167487685
0.0224810044,0.1022167487684729
0.0222679154,0.10344827586206896
0.0214993301,0.10467980295566502
0.0212536636,0.10591133004926108
0.0211156479,0.10714285714285714
0.021112825,0.10837438423645321
0.0209663405,0.10960591133004927
0.0208782973,0.11083743842364532
0.0206272139,0.11206896551724138
0.0200985732,0.11330049261083744
0.0200785841,0.1145320197044335
0.0199880996,0.11576354679802955
0.0198728956,0.11699507389162561
0.0198608412,0.11822660098522167
0.0198094191,0.11945812807881774
0.0194368757,0.1206896551724138
0.0194072738,0.12192118226600986
0.0191188062,0.12315270935960591
0.0190151228,0.12438423645320197
0.0188559736,0.12561576354679804
0.0184033215,0.1268472906403941
0.0181195081,0.12807881773399016
0.017970735,0.12931034482758622
0.0179036726,0.13054187192118227
0.0176704419,0.13177339901477833
0.0175891126,0.1330049261083744
0.017496034,0.13423645320197045
0.0174559034,0.1354679802955665
0.0172526563,0.13669950738916256
0.016963197,0.13793103448275862
0.0169591533,0.13916256157635468
0.0167762005,0.14039408866995073
0.0167327129,0.1416256157635468
0.0163964092,0.14285714285714285
0.0163666545,0.1440886699507389
0.0162381757,0.14532019704433496
0.0162326824,0.14655172413793102
0.0162303173,0.1477832512315271
0.0161542522,0.14901477832512317
0.0159620678,0.15024630541871922
0.0158202373,0.15147783251231528
0.015597993,0.15270935960591134
0.0155870831,0.1539408866995074
0.0155063641,0.15517241379310345
0.0154505931,0.1564039408866995
0.0153629313,0.15763546798029557
0.0151786816,0.15886699507389163
0.0149301157,0.16009852216748768
0.0148181926,0.16133004926108374
0.0147691355,0.1625615763546798
0.0146938335,0.16379310344827586
0.0146380626,0.16502463054187191
0.0145751201,0.16625615763546797
0.0144226847,0.16748768472906403
0.0142970286,0.1687192118226601
0.0142427073,0.16995073891625614
0.0141300211,0.17118226600985223
0.0140529643,0.1724137931034483
0.0139653025,0.17364532019704434
0.0139447032,0.1748768472906404
0.013691865,0.17610837438423646
0.0136372386,0.17733990147783252
0.0136342631,0.17857142857142858
0.0134786996,0.17980295566502463
0.01340561,0.1810344827586207
0.0133935556,0.18226600985221675
0.0132485209,0.1834975369458128
0.013231431,0.18472906403940886
0.0132224283,0.18596059113300492
0.0131732949,0.18719211822660098
0.0130594644,0.18842364532019704
0.0129679117,0.1896551724137931
0.0128532419,0.19088669950738915
0.0127730569,0.1921182266009852
0.0126078043,0.1933497536945813
0.0125294504,0.19458128078817735
0.012400361,0.1958128078817734
0.0116732033,0.19704433497536947
0.0115961465,0.19827586206896552
0.0115655525,0.19950738916256158
0.0114092263,0.20073891625615764
0.0113661966,0.2019704433497537
0.0112261208,0.20320197044334976
0.0111605843,0.2044334975369458
0.0110871133,0.20566502463054187
0.0109773263,0.20689655172413793
0.0109021767,0.20812807881773399
0.0107882698,0.20935960591133004
0.0107615669,0.2105911330049261
0.010300141,0.21182266009852216
0.0102516945,0.21305418719211822
0.0101860053,0.21428571428571427
0.0099683387,0.21551724137931033
0.0099569709,0.21674876847290642
0.0098438271,0.21798029556650247
0.0096157843,0.21921182266009853
0.0095275123,0.2204433497536946
0.0094966896,0.22167487684729065
0.0094681556,0.2229064039408867
0.0094665534,0.22413793103448276
0.009456559,0.22536945812807882
0.0094424446,0.22660098522167488
0.0092182928,0.22783251231527094
0.0091963203,0.229064039408867
0.0091737372,0.23029556650246305
0.0091686255,0.2315270935960591
0.0091435248,0.23275862068965517
0.0089545447,0.23399014778325122
0.0087416083,0.23522167487684728
0.0086922461,0.23645320197044334
0.008682633,0.2376847290640394
0.0085142522,0.23891625615763548
0.0083440405,0.24014778325123154
0.0083077246,0.2413793103448276
0.0082584388,0.24261083743842365
0.0082575232,0.2438423645320197
0.0081105047,0.24507389162561577
0.0080990606,0.24630541871921183
0.0079550176,0.24753694581280788
0.0078669744,0.24876847290640394
0.0078318792,0.25
0.0076401526,0.2512315270935961
0.0075978094,0.2524630541871921
0.0075126654,0.2536945812807882
0.0074758153,0.25492610837438423
