Volume,Normalized Rank
0.2093233635,0.001524390243902439
0.1571038928,0.003048780487804878
0.1184815297,0.004573170731707317
0.092943122,0.006097560975609756
0.0677958726,0.007621951219512195
0.0669460342,0.009146341463414634
0.0534764136,0.010670731707317074
0.0420352204,0.012195121951219513
0.0360578944,0.013719512195121951
0.0311769889,0.01524390243902439
0.029114382,0.01676829268292683
0.0237899034,0.018292682926829267
0.0229306812,0.019817073170731708
0.0194780745,0.021341463414634148
0.0192227949,0.022865853658536585
0.016499635,0.024390243902439025
0.0158251964,0.025914634146341462
0.0157967388,0.027439024390243903
0.0148409282,0.028963414634146343
0.0145497905,0.03048780487804878
0.014292222,0.03201219512195122
0.0140154277,0.03353658536585366
0.0138210307,0.0350609756097561
0.0132402048,0.036585365853658534
0.0131324014,0.038109756097560975
0.0123545083,0.039634146341463415
0.0122981271,0.041158536585365856
0.0118814858,0.042682926829268296
0.0118007668,0.04420731707317073
0.0115866098,0.04573170731707317
0.0110136422,0.04725609756097561
0.01097519,0.04878048780487805
0.0106560524,0.05030487804878049
0.0099707039,0.051829268292682924
0.0097785194,0.053353658536585365
0.0096878821,0.054878048780487805
0.0096773536,0.056402439024390245
0.009661103,0.057926829268292686
0.0094557196,0.05945121951219512
0.0092655951,0.06097560975609756
0.0090623481,0.0625
0.0088919837,0.06402439024390244
0.0085943611,0.06554878048780488
0.007912293,0.06707317073170732
0.0077606969,0.06859756097560976
0.0074530035,0.0701219512195122
0.0074372107,0.07164634146341463
0.0073438267,0.07317073170731707
0.0071678929,0.07469512195121951
0.0068608098,0.07621951219512195
0.0067528539,0.07774390243902439
0.0066349797,0.07926829268292683
0.0062911992,0.08079268292682927
0.0062604527,0.08231707317073171
0.0062383275,0.08384146341463415
0.0059915165,0.08536585365853659
0.0058392338,0.08689024390243902
0.0057448582,0.08841463414634146
0.0053933719,0.0899390243902439
0.0053260807,0.09146341463414634
0.0053046421,0.09298780487804878
0.005304108,0.09451219512195122
0.0052901463,0.09603658536585366
0.0048250583,0.0975609756097561
0.004728165,0.09908536585365854
0.0044889835,0.10060975609756098
0.004292908,0.10213414634146341
0.0042748263,0.10365853658536585
0.0041244509,0.10518292682926829
0.0039531711,0.10670731707317073
0.0039291385,0.10823170731707317
0.0038188173,0.10975609756097561
0.0036791232,0.11128048780487805
0.0036513522,0.11280487804878049
0.0036289981,0.11432926829268293
0.0035563662,0.11585365853658537
0.0035178378,0.1173780487804878
0.003479233,0.11890243902439024
0.0032770541,0.12042682926829268
0.0031994632,0.12195121951219512
0.0031851961,0.12347560975609756
0.0031715396,0.125
0.0031447604,0.12652439024390244
0.0030141451,0.12804878048780488
0.0029965212,0.12957317073170732
0.0028658296,0.13109756097560976
0.0026280215,0.1326219512195122
0.0025914766,0.13414634146341464
0.002580948,0.13567073170731708
0.0025411989,0.13719512195121952
0.0025000765,0.13871951219512196
0.0024642183,0.1402439024390244
0.0023900606,0.14176829268292682
