Volume,Normalized Rank
0.0023139955,0.1930835734870317
0.002251053,0.19596541786743515
0.0022033693,0.1988472622478386
0.0021695711,0.2017291066282421
0.0021520235,0.20461095100864554
0.0020834352,0.207492795389049
0.0019375612,0.21037463976945245
0.0019236756,0.2132564841498559
0.00181839,0.21613832853025935
0.0018151094,0.21902017291066284
0.0017761995,0.2219020172910663
0.0016872407,0.22478386167146974
0.0016541291,0.2276657060518732
0.0016535188,0.23054755043227665
0.0016110993,0.2334293948126801
0.0015587617,0.23631123919308358
0.0015522005,0.23919308357348704
0.0015000916,0.2420749279538905
0.0014832307,0.24495677233429394
0.0014543916,0.2478386167146974
0.0014421082,0.2507204610951009
0.0013977815,0.25360230547550433
0.0013953401,0.2564841498559078
0.0013693238,0.25936599423631124
0.0013265229,0.2622478386167147
0.0013056947,0.26512968299711814
0.0012947083,0.2680115273775216
0.0012934876,0.27089337175792505
0.0012331391,0.2737752161383285
0.0012134553,0.276657060518732
0.0012117005,0.27953890489913547
0.0011839295,0.2824207492795389
0.0011779023,0.28530259365994237
0.0011612702,0.2881844380403458
0.0011481477,0.2910662824207493
0.0010701752,0.29394812680115273
0.0010517121,0.2968299711815562
0.0010251618,0.29971181556195964
0.0009934235,0.3025936599423631
0.0009864045,0.30547550432276654
0.0009850312,0.30835734870317005
0.0009646607,0.3112391930835735
0.0009498597,0.31412103746397696
0.0009170533,0.3170028818443804
0.0009142304,0.31988472622478387
0.0008985138,0.3227665706051873
0.0008559418,0.3256484149855908
0.0008507538,0.3285302593659942
0.0008373261,0.3314121037463977
0.0007941437,0.33429394812680113
0.0007936097,0.3371757925072046
0.0007860566,0.3400576368876081
0.0007605744,0.34293948126801155
0.0006998444,0.345821325648415
0.0006834412,0.34870317002881845
0.0006771088,0.3515850144092219
0.0006741333,0.35446685878962536
0.0006624604,0.3573487031700288
0.0006394196,0.36023054755043227
0.0006370545,0.3631123919308357
0.0006269074,0.3659942363112392
0.0006240082,0.3688760806916426
0.0006160737,0.37175792507204614
0.000604477,0.3746397694524496
0.0005843354,0.37752161383285304
0.0005703736,0.3804034582132565
0.0005591584,0.38328530259365995
0.0004988098,0.3861671469740634
0.0004767609,0.38904899135446686
0.0004688263,0.3919308357348703
0.0004649354,0.39481268011527376
0.0004510498,0.3976945244956772
0.0004488373,0.40057636887608067
0.0004478455,0.4034582132564842
0.000435257,0.40634005763688763
0.000430069,0.4092219020172911
0.0004142762,0.41210374639769454
0.0004071808,0.414985590778098
0.000369339,0.41786743515850144
0.000342865,0.4207492795389049
0.0002882385,0.42363112391930835
0.0002853394,0.4265129682997118
0.0002835846,0.42939481268011526
0.0002828217,0.4322766570605187
0.0002737427,0.43515850144092216
0.0002735138,0.43804034582132567
0.0002514649,0.4409221902017291
0.0002392578,0.4438040345821326
0.0002300263,0.44668587896253603
0.0002236176,0.4495677233429395
0.0002198029,0.45244956772334294
0.000218277,0.4553314121037464
0.0002075958,0.45821325648414984
0.0002071381,0.4610951008645533
0.0002042389,0.46397694524495675
0.0001970673,0.4668587896253602
0.0001958466,0.4697406340057637
0.0001932526,0.47262247838616717
0.0001930237,0.4755043227665706
0.0001850891,0.4783861671469741
0.0001834107,0.4812680115273775
0.00018013,0.484149855907781
0.0001781464,0.48703170028818443
0.0001763916,0.4899135446685879
0.0001746369,0.49279538904899134
0.000172348,0.4956772334293948
0.0001638031,0.49855907780979825
0.0001610565,0.5014409221902018
0.0001578522,0.5043227665706052
0.0001503754,0.5072046109510087
0.0001166534,0.5100864553314121
0.0001107025,0.5129682997118156
9.01032e-05,0.515850144092219
